,CountyName,CrashDate,Fatals,Peds,Persons,St_Case,State,StateName,TotalVehicles
978,MONTGOMERY (101),/Date(1431127980000-0400)/,1,0,1,10235,1,Alabama,1
979,COVINGTON (39),/Date(1428772200000-0400)/,1,0,1,10236,1,Alabama,1
980,COFFEE (31),/Date(1430632800000-0400)/,1,0,2,10237,1,Alabama,1
981,COLBERT (33),/Date(1430686500000-0400)/,1,0,2,10238,1,Alabama,1
982,GENEVA (61),/Date(1431212100000-0400)/,1,0,9,10239,1,Alabama,1
983,ESCAMBIA (53),/Date(1431347400000-0400)/,1,0,1,10240,1,Alabama,1
984,CLEBURNE (29),/Date(1431361800000-0400)/,1,0,3,10241,1,Alabama,2
985,RUSSELL (113),/Date(1431231000000-0400)/,1,0,1,10242,1,Alabama,1
986,RUSSELL (113),/Date(1431198420000-0400)/,1,0,2,10243,1,Alabama,1
987,MOBILE (97),/Date(1430995200000-0400)/,1,0,2,10244,1,Alabama,2
988,MORGAN (103),/Date(1431628200000-0400)/,1,0,1,10245,1,Alabama,1
989,WILCOX (131),/Date(1431655080000-0400)/,1,0,1,10246,1,Alabama,1
990,MOBILE (97),/Date(1431739860000-0400)/,1,1,1,10247,1,Alabama,1
991,CHEROKEE (19),/Date(1431696600000-0400)/,1,0,1,10248,1,Alabama,1
992,HOUSTON (69),/Date(1431928500000-0400)/,1,0,1,10249,1,Alabama,1
993,HENRY (67),/Date(1431946380000-0400)/,1,0,3,10250,1,Alabama,2
994,CHEROKEE (19),/Date(1431976680000-0400)/,1,0,7,10251,1,Alabama,2
995,CALHOUN (15),/Date(1432115820000-0400)/,1,0,2,10252,1,Alabama,2
996,ETOWAH (55),/Date(1432116180000-0400)/,1,0,2,10253,1,Alabama,2
997,ST. CLAIR (115),/Date(1432156500000-0400)/,1,0,1,10254,1,Alabama,1
998,GENEVA (61),/Date(1432165800000-0400)/,1,0,1,10255,1,Alabama,1
999,MOBILE (97),/Date(1432168860000-0400)/,1,1,1,10256,1,Alabama,1
1000,LAUDERDALE (77),/Date(1432229400000-0400)/,1,0,1,10257,1,Alabama,1
1001,SHELBY (117),/Date(1432231200000-0400)/,1,0,2,10258,1,Alabama,2
1002,FRANKLIN (59),/Date(1432328100000-0400)/,1,0,2,10259,1,Alabama,2
1003,TALLADEGA (121),/Date(1432338660000-0400)/,1,0,1,10260,1,Alabama,1
1004,CLAY (27),/Date(1432505700000-0400)/,1,0,1,10261,1,Alabama,1
1005,TUSCALOOSA (125),/Date(1432513800000-0400)/,1,0,1,10262,1,Alabama,1
1006,WILCOX (131),/Date(1432568400000-0400)/,1,0,4,10263,1,Alabama,2
1007,RUSSELL (113),/Date(1432174020000-0400)/,1,1,1,10264,1,Alabama,1
1008,CALHOUN (15),/Date(1432718700000-0400)/,1,0,4,10265,1,Alabama,2
1009,MOBILE (97),/Date(1432664100000-0400)/,1,0,2,10266,1,Alabama,2
1010,JEFFERSON (73),/Date(1432580700000-0400)/,1,0,2,10267,1,Alabama,2
1011,BALDWIN (3),/Date(1432731600000-0400)/,1,2,1,10268,1,Alabama,1
1012,LAUDERDALE (77),/Date(1432850700000-0400)/,1,0,4,10269,1,Alabama,3
1013,MADISON (89),/Date(1432945020000-0400)/,1,0,3,10270,1,Alabama,3
1014,BLOUNT (9),/Date(1432952160000-0400)/,1,0,3,10271,1,Alabama,2
1015,JEFFERSON (73),/Date(1433112480000-0400)/,1,0,3,10272,1,Alabama,2
1016,LAUDERDALE (77),/Date(1433022000000-0400)/,1,0,1,10273,1,Alabama,1
1017,LAWRENCE (79),/Date(1433113200000-0400)/,1,0,1,10274,1,Alabama,1
1018,LEE (81),/Date(1432490400000-0400)/,1,0,3,10275,1,Alabama,1
1019,RUSSELL (113),/Date(1432510920000-0400)/,1,0,1,10276,1,Alabama,1
1020,LAUDERDALE (77),/Date(1433366700000-0400)/,1,0,4,10277,1,Alabama,2
1021,MADISON (89),/Date(1433402940000-0400)/,1,1,3,10278,1,Alabama,3
1022,ST. CLAIR (115),/Date(1434043260000-0400)/,1,0,2,10279,1,Alabama,2
1023,MOBILE (97),/Date(1434419520000-0400)/,1,0,4,10280,1,Alabama,2
1024,ST. CLAIR (115),/Date(1434461100000-0400)/,1,0,3,10281,1,Alabama,1
1025,BALDWIN (3),/Date(1430266200000-0400)/,1,1,1,10282,1,Alabama,1
1026,MOBILE (97),/Date(1432371600000-0400)/,1,1,1,10283,1,Alabama,1
1027,CULLMAN (43),/Date(1432830600000-0400)/,1,0,5,10284,1,Alabama,2
1028,PERRY (105),/Date(1432841400000-0400)/,1,0,4,10285,1,Alabama,3
1029,ST. CLAIR (115),/Date(1433010960000-0400)/,1,0,7,10286,1,Alabama,5
1030,HENRY (67),/Date(1433157000000-0400)/,1,0,2,10287,1,Alabama,2
1031,BULLOCK (11),/Date(1433029800000-0400)/,1,0,4,10288,1,Alabama,1
1032,MORGAN (103),/Date(1433293800000-0400)/,1,0,1,10289,1,Alabama,1
1033,ST. CLAIR (115),/Date(1433362980000-0400)/,2,0,2,10290,1,Alabama,2
1034,TUSCALOOSA (125),/Date(1433389800000-0400)/,1,1,1,10291,1,Alabama,1
1035,COLBERT (33),/Date(1433489280000-0400)/,1,1,1,10292,1,Alabama,1
1036,JACKSON (71),/Date(1433633520000-0400)/,1,0,2,10293,1,Alabama,1
1037,MARSHALL (95),/Date(1433737500000-0400)/,1,0,1,10294,1,Alabama,1
1038,MONTGOMERY (101),/Date(1433755200000-0400)/,1,0,1,10295,1,Alabama,1
1039,TUSCALOOSA (125),/Date(1433891400000-0400)/,1,0,1,10296,1,Alabama,1
1040,PIKE (109),/Date(1433954400000-0400)/,2,0,2,10297,1,Alabama,2
1041,HOUSTON (69),/Date(1434052620000-0400)/,1,1,1,10298,1,Alabama,1
1042,ELMORE (51),/Date(1434149100000-0400)/,1,0,2,10299,1,Alabama,2
1043,MONTGOMERY (101),/Date(1434264900000-0400)/,1,1,2,10300,1,Alabama,1
1044,MOBILE (97),/Date(1434086100000-0400)/,1,0,2,10301,1,Alabama,1
1045,CULLMAN (43),/Date(1434435000000-0400)/,1,0,1,10302,1,Alabama,1
1046,BUTLER (13),/Date(1434262980000-0400)/,1,0,4,10303,1,Alabama,2
1047,MOBILE (97),/Date(1433637000000-0400)/,1,0,7,10304,1,Alabama,3
1048,CULLMAN (43),/Date(1434744540000-0400)/,1,1,2,10305,1,Alabama,3
1049,CULLMAN (43),/Date(1434913620000-0400)/,1,0,2,10306,1,Alabama,2
1050,MOBILE (97),/Date(1434384900000-0400)/,1,0,1,10307,1,Alabama,1
1051,JEFFERSON (73),/Date(1434270060000-0400)/,2,0,5,10308,1,Alabama,3
1052,WALKER (127),/Date(1434706800000-0400)/,1,0,2,10309,1,Alabama,2
1053,TUSCALOOSA (125),/Date(1434802500000-0400)/,1,0,1,10310,1,Alabama,1
1054,JEFFERSON (73),/Date(1434866580000-0400)/,1,0,1,10311,1,Alabama,1
1055,CLEBURNE (29),/Date(1434780900000-0400)/,1,0,1,10312,1,Alabama,1
1056,MARSHALL (95),/Date(1435085520000-0400)/,1,0,1,10313,1,Alabama,1
1057,CULLMAN (43),/Date(1434317580000-0400)/,1,0,2,10314,1,Alabama,2
1058,SUMTER (119),/Date(1420500600000-0500)/,1,0,1,10315,1,Alabama,1
1059,JEFFERSON (73),/Date(1432852320000-0400)/,2,0,3,10316,1,Alabama,1
1060,JEFFERSON (73),/Date(1435775400000-0400)/,1,0,2,10317,1,Alabama,2
1061,ESCAMBIA (53),/Date(1433916600000-0400)/,1,0,1,10318,1,Alabama,1
1062,COVINGTON (39),/Date(1434502380000-0400)/,1,0,3,10319,1,Alabama,2
1063,HOUSTON (69),/Date(1434552300000-0400)/,1,0,3,10320,1,Alabama,3
1064,BALDWIN (3),/Date(1434577500000-0400)/,1,0,3,10321,1,Alabama,2
1065,PIKE (109),/Date(1434816900000-0400)/,1,0,4,10322,1,Alabama,3
1066,BALDWIN (3),/Date(1434873360000-0400)/,1,0,2,10323,1,Alabama,1
1067,GREENE (63),/Date(1434927060000-0400)/,1,0,2,10324,1,Alabama,2
1068,COLBERT (33),/Date(1435077300000-0400)/,1,0,2,10325,1,Alabama,1
1069,LAMAR (75),/Date(1435232400000-0400)/,1,0,2,10326,1,Alabama,1
1070,ETOWAH (55),/Date(1435278300000-0400)/,1,0,2,10327,1,Alabama,1
1071,DALE (45),/Date(1435295700000-0400)/,1,0,1,10328,1,Alabama,1
1072,CALHOUN (15),/Date(1435311480000-0400)/,1,0,2,10329,1,Alabama,2
1073,BARBOUR (5),/Date(1435326600000-0400)/,1,0,2,10330,1,Alabama,2
1074,FRANKLIN (59),/Date(1435366980000-0400)/,1,0,1,10331,1,Alabama,1
1075,JACKSON (71),/Date(1435226460000-0400)/,1,0,2,10332,1,Alabama,2
1076,HOUSTON (69),/Date(1435438800000-0400)/,1,0,2,10333,1,Alabama,2
1077,CRENSHAW (41),/Date(1435424700000-0400)/,1,0,1,10334,1,Alabama,1
1078,MORGAN (103),/Date(1435486800000-0400)/,1,0,1,10335,1,Alabama,1
1079,PICKENS (107),/Date(1435531200000-0400)/,1,0,2,10336,1,Alabama,1
1080,MORGAN (103),/Date(1435779000000-0400)/,1,0,8,10337,1,Alabama,2
1081,WILCOX (131),/Date(1435834800000-0400)/,1,0,1,10338,1,Alabama,1
1082,ST. CLAIR (115),/Date(1435846320000-0400)/,1,0,2,10339,1,Alabama,2
1083,DEKALB (49),/Date(1435850700000-0400)/,1,0,1,10340,1,Alabama,1
1084,SUMTER (119),/Date(1434170400000-0400)/,1,0,1,10341,1,Alabama,1
1085,PICKENS (107),/Date(1435961100000-0400)/,1,0,6,10342,1,Alabama,3
1086,JEFFERSON (73),/Date(1435785900000-0400)/,1,0,2,10344,1,Alabama,2
1087,MOBILE (97),/Date(1435658640000-0400)/,1,0,1,10345,1,Alabama,1
1088,ETOWAH (55),/Date(1430540520000-0400)/,1,0,1,10346,1,Alabama,1
1089,BALDWIN (3),/Date(1432219500000-0400)/,1,0,2,10347,1,Alabama,2
1090,ESCAMBIA (53),/Date(1433706840000-0400)/,3,0,5,10348,1,Alabama,2
1091,LAWRENCE (79),/Date(1434565800000-0400)/,1,0,6,10349,1,Alabama,2
1092,MADISON (89),/Date(1435026420000-0400)/,1,0,2,10350,1,Alabama,2
1093,ELMORE (51),/Date(1435794600000-0400)/,1,0,2,10351,1,Alabama,1
1094,MADISON (89),/Date(1435875960000-0400)/,1,0,2,10352,1,Alabama,2
1095,ELMORE (51),/Date(1435879800000-0400)/,1,0,2,10353,1,Alabama,2
1096,ELMORE (51),/Date(1436046000000-0400)/,1,0,3,10354,1,Alabama,1
1097,SUMTER (119),/Date(1436050800000-0400)/,1,0,1,10355,1,Alabama,1
1098,MADISON (89),/Date(1436078100000-0400)/,1,0,3,10356,1,Alabama,3
1099,MONTGOMERY (101),/Date(1436321880000-0400)/,1,1,1,10357,1,Alabama,1
1100,MONROE (99),/Date(1435887780000-0400)/,2,0,3,10358,1,Alabama,1
1101,LAUDERDALE (77),/Date(1436292480000-0400)/,1,0,2,10359,1,Alabama,2
1102,SHELBY (117),/Date(1436351700000-0400)/,2,0,4,10360,1,Alabama,2
1103,WASHINGTON (129),/Date(1436497200000-0400)/,1,0,1,10361,1,Alabama,1
1104,MONTGOMERY (101),/Date(1438067520000-0400)/,1,0,2,10362,1,Alabama,1
1105,SHELBY (117),/Date(1438139100000-0400)/,1,0,2,10363,1,Alabama,1
1106,JEFFERSON (73),/Date(1438161660000-0400)/,1,0,2,10364,1,Alabama,2
1107,LIMESTONE (83),/Date(1438220940000-0400)/,1,1,2,10365,1,Alabama,1
1108,LAMAR (75),/Date(1437405600000-0400)/,1,0,3,10366,1,Alabama,1
1109,MOBILE (97),/Date(1437674280000-0400)/,1,0,1,10367,1,Alabama,1
1110,TUSCALOOSA (125),/Date(1437797400000-0400)/,1,0,3,10368,1,Alabama,2
1111,DALLAS (47),/Date(1437892200000-0400)/,1,1,1,10369,1,Alabama,1
1112,JEFFERSON (73),/Date(1438089000000-0400)/,1,0,3,10370,1,Alabama,2
1113,COVINGTON (39),/Date(1438095480000-0400)/,1,0,2,10371,1,Alabama,2
1114,WASHINGTON (129),/Date(1438131300000-0400)/,1,0,2,10372,1,Alabama,2
1115,CALHOUN (15),/Date(1437307800000-0400)/,1,0,2,10373,1,Alabama,2
1116,LIMESTONE (83),/Date(1438379520000-0400)/,1,0,2,10374,1,Alabama,2
1117,MOBILE (97),/Date(1436308200000-0400)/,1,0,4,10375,1,Alabama,1
1118,JEFFERSON (73),/Date(1435749360000-0400)/,1,0,1,10376,1,Alabama,1
1119,HOUSTON (69),/Date(1432290600000-0400)/,1,0,3,10377,1,Alabama,2
1120,AUTAUGA (1),/Date(1434108000000-0400)/,1,0,1,10378,1,Alabama,1
1121,LIMESTONE (83),/Date(1435865100000-0400)/,1,0,1,10379,1,Alabama,1
1122,COFFEE (31),/Date(1435726500000-0400)/,1,0,2,10380,1,Alabama,1
1123,BUTLER (13),/Date(1435978200000-0400)/,1,1,1,10381,1,Alabama,1
1124,ST. CLAIR (115),/Date(1436124900000-0400)/,1,0,1,10382,1,Alabama,1
1125,MOBILE (97),/Date(1436304600000-0400)/,1,0,1,10383,1,Alabama,1
1126,JEFFERSON (73),/Date(1436303700000-0400)/,1,0,7,10384,1,Alabama,3
1127,RUSSELL (113),/Date(1436365080000-0400)/,1,0,2,10385,1,Alabama,2
1128,PIKE (109),/Date(1436477400000-0400)/,1,0,9,10386,1,Alabama,3
1129,SHELBY (117),/Date(1436485080000-0400)/,1,0,3,10387,1,Alabama,2
1130,TALLADEGA (121),/Date(1436563200000-0400)/,1,0,4,10388,1,Alabama,1
1131,JEFFERSON (73),/Date(1434258900000-0400)/,1,0,2,10389,1,Alabama,2
1132,BUTLER (13),/Date(1436667900000-0400)/,1,0,1,10390,1,Alabama,1
1133,WALKER (127),/Date(1436632500000-0400)/,1,0,3,10391,1,Alabama,2
1134,CRENSHAW (41),/Date(1436916600000-0400)/,1,0,1,10392,1,Alabama,1
1135,JEFFERSON (73),/Date(1437144600000-0400)/,1,0,2,10393,1,Alabama,2
1136,PIKE (109),/Date(1437199800000-0400)/,1,0,1,10394,1,Alabama,1
1137,MOBILE (97),/Date(1437237900000-0400)/,1,0,3,10395,1,Alabama,2
1138,LIMESTONE (83),/Date(1437254400000-0400)/,1,0,2,10396,1,Alabama,1
1139,MONTGOMERY (101),/Date(1437298380000-0400)/,1,0,2,10397,1,Alabama,2
1140,BLOUNT (9),/Date(1437331500000-0400)/,1,0,3,10398,1,Alabama,1
1141,RUSSELL (113),/Date(1437348600000-0400)/,1,1,1,10399,1,Alabama,1
1142,WASHINGTON (129),/Date(1437419220000-0400)/,1,0,2,10400,1,Alabama,2
1143,ETOWAH (55),/Date(1437621720000-0400)/,1,0,2,10401,1,Alabama,2
1144,MONTGOMERY (101),/Date(1437820200000-0400)/,1,0,2,10402,1,Alabama,1
1145,TUSCALOOSA (125),/Date(1438719000000-0400)/,1,0,2,10403,1,Alabama,2
1146,MONROE (99),/Date(1436580900000-0400)/,1,0,1,10404,1,Alabama,1
1147,MOBILE (97),/Date(1436229600000-0400)/,1,0,3,10405,1,Alabama,2
1148,DEKALB (49),/Date(1437255900000-0400)/,1,0,3,10406,1,Alabama,1
1149,LIMESTONE (83),/Date(1437354900000-0400)/,1,0,2,10407,1,Alabama,1
1150,JACKSON (71),/Date(1437879900000-0400)/,1,0,1,10408,1,Alabama,1
1151,MOBILE (97),/Date(1438299900000-0400)/,1,0,2,10409,1,Alabama,2
1152,COVINGTON (39),/Date(1438446000000-0400)/,1,0,2,10410,1,Alabama,2
1153,ETOWAH (55),/Date(1438523400000-0400)/,1,0,4,10411,1,Alabama,2
1154,JACKSON (71),/Date(1438495200000-0400)/,1,0,1,10412,1,Alabama,1
1155,JEFFERSON (73),/Date(1437891300000-0400)/,1,1,1,10413,1,Alabama,1
1156,RUSSELL (113),/Date(1438681200000-0400)/,1,1,1,10414,1,Alabama,1
1157,BALDWIN (3),/Date(1438730520000-0400)/,1,0,1,10415,1,Alabama,1
1158,MARSHALL (95),/Date(1438983000000-0400)/,1,0,2,10416,1,Alabama,2
1159,CHILTON (21),/Date(1438981200000-0400)/,1,0,1,10417,1,Alabama,1
1160,MARSHALL (95),/Date(1439000700000-0400)/,1,0,2,10418,1,Alabama,2
1161,JACKSON (71),/Date(1438959240000-0400)/,2,0,3,10419,1,Alabama,2
1162,MACON (87),/Date(1438505160000-0400)/,1,0,4,10420,1,Alabama,2
1163,HOUSTON (69),/Date(1433638800000-0400)/,1,0,2,10421,1,Alabama,2
1164,LAUDERDALE (77),/Date(1435279500000-0400)/,1,0,3,10422,1,Alabama,1
1165,LIMESTONE (83),/Date(1438215900000-0400)/,2,0,4,10423,1,Alabama,2
1166,LAUDERDALE (77),/Date(1438366800000-0400)/,1,0,2,10424,1,Alabama,1
1167,TUSCALOOSA (125),/Date(1438714080000-0400)/,1,0,3,10425,1,Alabama,2
1168,HOUSTON (69),/Date(1438712640000-0400)/,1,1,1,10426,1,Alabama,1
1169,COLBERT (33),/Date(1438813800000-0400)/,1,0,1,10427,1,Alabama,1
1170,COLBERT (33),/Date(1438818900000-0400)/,1,0,2,10428,1,Alabama,1
1171,SHELBY (117),/Date(1438767300000-0400)/,1,1,1,10429,1,Alabama,1
1172,LIMESTONE (83),/Date(1438889400000-0400)/,1,0,3,10430,1,Alabama,1
1173,TUSCALOOSA (125),/Date(1439097000000-0400)/,1,0,2,10431,1,Alabama,1
1174,MOBILE (97),/Date(1439416500000-0400)/,1,0,1,10432,1,Alabama,1
1175,JEFFERSON (73),/Date(1439443200000-0400)/,1,0,1,10433,1,Alabama,1
1176,WALKER (127),/Date(1439498700000-0400)/,1,0,2,10434,1,Alabama,1
1177,CHEROKEE (19),/Date(1439578800000-0400)/,1,0,2,10435,1,Alabama,1
1178,SUMTER (119),/Date(1439223300000-0400)/,1,0,1,10436,1,Alabama,1
1179,CONECUH (35),/Date(1439756400000-0400)/,1,0,1,10437,1,Alabama,1
1180,MONTGOMERY (101),/Date(1440100200000-0400)/,1,0,2,10438,1,Alabama,2
1181,JEFFERSON (73),/Date(1436074440000-0400)/,1,0,2,10439,1,Alabama,1
1182,ESCAMBIA (53),/Date(1435768980000-0400)/,1,0,4,10440,1,Alabama,3
1183,WALKER (127),/Date(1437477900000-0400)/,1,0,3,10441,1,Alabama,2
1184,MOBILE (97),/Date(1437129600000-0400)/,1,1,1,10442,1,Alabama,1
1185,FRANKLIN (59),/Date(1438955160000-0400)/,1,0,1,10443,1,Alabama,1
1186,BULLOCK (11),/Date(1439003700000-0400)/,1,0,1,10444,1,Alabama,1
1187,WINSTON (133),/Date(1439022600000-0400)/,1,1,1,10445,1,Alabama,1
1188,RUSSELL (113),/Date(1439134620000-0400)/,1,1,1,10446,1,Alabama,1
1189,BARBOUR (5),/Date(1439007300000-0400)/,1,0,1,10447,1,Alabama,1
1190,LOWNDES (85),/Date(1439415900000-0400)/,1,0,1,10448,1,Alabama,1
1191,TALLAPOOSA (123),/Date(1439606460000-0400)/,1,1,1,10449,1,Alabama,1
1192,CONECUH (35),/Date(1439659080000-0400)/,1,0,2,10450,1,Alabama,2
1193,TALLADEGA (121),/Date(1439686380000-0400)/,1,0,7,10451,1,Alabama,3
1194,JEFFERSON (73),/Date(1438503360000-0400)/,1,0,1,10452,1,Alabama,1
1195,JACKSON (71),/Date(1439551620000-0400)/,1,0,1,10453,1,Alabama,1
1196,TALLADEGA (121),/Date(1439914200000-0400)/,1,0,4,10454,1,Alabama,2
1197,TUSCALOOSA (125),/Date(1440115200000-0400)/,2,0,2,10455,1,Alabama,1
1198,CULLMAN (43),/Date(1440250500000-0400)/,1,0,1,10456,1,Alabama,1
1199,MONTGOMERY (101),/Date(1440435780000-0400)/,1,0,1,10457,1,Alabama,1
1200,BALDWIN (3),/Date(1440356040000-0400)/,1,0,2,10458,1,Alabama,1
1201,TUSCALOOSA (125),/Date(1440224520000-0400)/,1,0,3,10459,1,Alabama,1
1202,ESCAMBIA (53),/Date(1439909520000-0400)/,1,0,3,10460,1,Alabama,2
1203,CHILTON (21),/Date(1439436480000-0400)/,1,0,2,10461,1,Alabama,1
1204,MADISON (89),/Date(1439508900000-0400)/,1,0,1,10462,1,Alabama,1
1205,LEE (81),/Date(1439472060000-0400)/,1,0,3,10463,1,Alabama,2
1206,TUSCALOOSA (125),/Date(1438798740000-0400)/,1,0,4,10464,1,Alabama,2
1207,PIKE (109),/Date(1440377640000-0400)/,1,1,1,10465,1,Alabama,1
1208,MONTGOMERY (101),/Date(1440434400000-0400)/,1,0,2,10466,1,Alabama,2
1209,CALHOUN (15),/Date(1440864780000-0400)/,1,0,3,10467,1,Alabama,2
1210,AUTAUGA (1),/Date(1440609900000-0400)/,1,1,4,10468,1,Alabama,2
1211,COLBERT (33),/Date(1437939900000-0400)/,1,0,2,10469,1,Alabama,2
1212,CHEROKEE (19),/Date(1439572140000-0400)/,1,0,1,10470,1,Alabama,1
1213,MACON (87),/Date(1439795700000-0400)/,1,1,2,10471,1,Alabama,1
1214,LEE (81),/Date(1439896260000-0400)/,1,0,3,10472,1,Alabama,2
1215,DALLAS (47),/Date(1440170700000-0400)/,3,0,3,10473,1,Alabama,2
1216,MONROE (99),/Date(1440419700000-0400)/,1,0,3,10474,1,Alabama,2
1217,PIKE (109),/Date(1440814500000-0400)/,1,0,1,10475,1,Alabama,1
1218,BLOUNT (9),/Date(1440850500000-0400)/,1,3,1,10476,1,Alabama,1
1219,WINSTON (133),/Date(1441031400000-0400)/,1,0,1,10477,1,Alabama,1
1220,JACKSON (71),/Date(1441299120000-0400)/,1,0,2,10478,1,Alabama,2
1221,PERRY (105),/Date(1441356600000-0400)/,1,0,3,10479,1,Alabama,1
1222,JEFFERSON (73),/Date(1439076420000-0400)/,1,0,1,10480,1,Alabama,1
1223,CONECUH (35),/Date(1440356700000-0400)/,1,0,1,10481,1,Alabama,1
1224,JEFFERSON (73),/Date(1441554540000-0400)/,1,0,1,10482,1,Alabama,1
1225,LAUDERDALE (77),/Date(1438457940000-0400)/,1,0,6,10483,1,Alabama,2
1226,ETOWAH (55),/Date(1440792420000-0400)/,1,0,7,10484,1,Alabama,3
1227,WILCOX (131),/Date(1440897300000-0400)/,1,0,1,10485,1,Alabama,1
1228,BIBB (7),/Date(1441147200000-0400)/,1,0,3,10486,1,Alabama,2
1229,LOWNDES (85),/Date(1441160880000-0400)/,1,0,1,10487,1,Alabama,1
1230,LEE (81),/Date(1441148760000-0400)/,1,0,1,10488,1,Alabama,1
1231,JEFFERSON (73),/Date(1441415580000-0400)/,1,1,2,10489,1,Alabama,1
1232,MOBILE (97),/Date(1441409400000-0400)/,2,0,3,10490,1,Alabama,2
1233,BIBB (7),/Date(1441439400000-0400)/,1,0,3,10491,1,Alabama,2
1234,SHELBY (117),/Date(1441662420000-0400)/,1,0,1,10492,1,Alabama,1
1235,CULLMAN (43),/Date(1441665900000-0400)/,1,0,1,10493,1,Alabama,2
1236,JEFFERSON (73),/Date(1441655100000-0400)/,1,0,2,10494,1,Alabama,2
1237,BALDWIN (3),/Date(1439775780000-0400)/,1,0,3,10495,1,Alabama,1
1238,MOBILE (97),/Date(1440036120000-0400)/,1,0,1,10496,1,Alabama,1
1239,CHILTON (21),/Date(1440494400000-0400)/,1,0,2,10497,1,Alabama,2
1240,HOUSTON (69),/Date(1440815700000-0400)/,1,1,1,10498,1,Alabama,1
1241,CULLMAN (43),/Date(1440886680000-0400)/,1,0,2,10499,1,Alabama,2
1242,RUSSELL (113),/Date(1441326360000-0400)/,1,0,1,10500,1,Alabama,1
1243,MOBILE (97),/Date(1441429620000-0400)/,1,0,3,10501,1,Alabama,2
1244,FRANKLIN (59),/Date(1441586700000-0400)/,1,0,6,10502,1,Alabama,2
1245,ST. CLAIR (115),/Date(1441848300000-0400)/,1,0,3,10503,1,Alabama,2
1246,MORGAN (103),/Date(1441851900000-0400)/,1,0,1,10504,1,Alabama,1
1247,WASHINGTON (129),/Date(1441893420000-0400)/,1,0,2,10505,1,Alabama,2
1248,MORGAN (103),/Date(1441919520000-0400)/,1,0,1,10506,1,Alabama,1
1249,MONTGOMERY (101),/Date(1442199900000-0400)/,1,0,2,10507,1,Alabama,2
1250,CHEROKEE (19),/Date(1442133900000-0400)/,1,0,1,10508,1,Alabama,1
1251,RUSSELL (113),/Date(1442130540000-0400)/,1,0,2,10509,1,Alabama,2
1252,TUSCALOOSA (125),/Date(1442158800000-0400)/,1,0,1,10510,1,Alabama,1
1253,MOBILE (97),/Date(1442206020000-0400)/,1,0,1,10511,1,Alabama,1
1254,CLEBURNE (29),/Date(1442239140000-0400)/,1,0,1,10512,1,Alabama,2
1255,TALLADEGA (121),/Date(1442265960000-0400)/,1,0,2,10513,1,Alabama,2
1256,SHELBY (117),/Date(1442207880000-0400)/,1,0,1,10514,1,Alabama,1
1257,MADISON (89),/Date(1442444400000-0400)/,1,0,1,10515,1,Alabama,1
1258,SUMTER (119),/Date(1442505300000-0400)/,1,0,4,10516,1,Alabama,2
1259,TUSCALOOSA (125),/Date(1442637840000-0400)/,1,0,2,10517,1,Alabama,1
1260,JEFFERSON (73),/Date(1438743720000-0400)/,1,0,3,10518,1,Alabama,1
1261,LAUDERDALE (77),/Date(1435973280000-0400)/,2,0,2,10519,1,Alabama,1
1262,BALDWIN (3),/Date(1438999500000-0400)/,1,1,5,10520,1,Alabama,1
1263,ESCAMBIA (53),/Date(1439923740000-0400)/,1,0,2,10521,1,Alabama,2
1264,LAUDERDALE (77),/Date(1441036800000-0400)/,1,0,3,10522,1,Alabama,3
1265,MOBILE (97),/Date(1441437900000-0400)/,2,0,2,10523,1,Alabama,1
1266,CULLMAN (43),/Date(1441717140000-0400)/,1,0,1,10524,1,Alabama,1
1267,TUSCALOOSA (125),/Date(1442502000000-0400)/,1,0,2,10525,1,Alabama,2
1268,GREENE (63),/Date(1442713500000-0400)/,1,0,1,10526,1,Alabama,1
1269,MONROE (99),/Date(1442714400000-0400)/,1,0,1,10527,1,Alabama,1
1270,LAWRENCE (79),/Date(1442724300000-0400)/,1,1,1,10528,1,Alabama,1
1271,MONTGOMERY (101),/Date(1441876500000-0400)/,1,1,1,10529,1,Alabama,1
1272,TUSCALOOSA (125),/Date(1442553300000-0400)/,1,0,2,10530,1,Alabama,2
1273,MOBILE (97),/Date(1442801400000-0400)/,1,0,1,10531,1,Alabama,1
1274,DEKALB (49),/Date(1442826000000-0400)/,1,0,2,10532,1,Alabama,2
1275,CALHOUN (15),/Date(1442886900000-0400)/,1,1,1,10533,1,Alabama,1
1276,ESCAMBIA (53),/Date(1443001440000-0400)/,1,0,2,10534,1,Alabama,2
1277,PICKENS (107),/Date(1443100200000-0400)/,1,0,2,10535,1,Alabama,2
1278,ESCAMBIA (53),/Date(1443170700000-0400)/,1,0,3,10536,1,Alabama,1
1279,JEFFERSON (73),/Date(1443120000000-0400)/,1,0,4,10537,1,Alabama,3
1280,CULLMAN (43),/Date(1443330000000-0400)/,1,0,4,10538,1,Alabama,2
1281,MARENGO (91),/Date(1440662400000-0400)/,1,0,3,10539,1,Alabama,2
1282,SHELBY (117),/Date(1441423440000-0400)/,1,0,1,10540,1,Alabama,1
1283,LAWRENCE (79),/Date(1441706100000-0400)/,2,0,2,10541,1,Alabama,1
1284,CHAMBERS (17),/Date(1441917000000-0400)/,1,0,1,10542,1,Alabama,1
1285,BALDWIN (3),/Date(1442107800000-0400)/,1,1,1,10543,1,Alabama,1
1286,CALHOUN (15),/Date(1442270280000-0400)/,1,0,2,10544,1,Alabama,2
1287,WINSTON (133),/Date(1442857800000-0400)/,1,0,2,10545,1,Alabama,2
